TCGA.C8.A12P.01	TCGA.A8.A08X.01	TCGA.AN.A0FV.01	TCGA.A8.A076.01	TCGA.A8.A09G.01	TCGA.A2.A04W.01	TCGA.BH.A0EE.01	TCGA.AO.A0JE.01	TCGA.C8.A12Q.01	TCGA.A8.A07I.01	TCGA.A8.A094.01	TCGA.E2.A159.01	TCGA.AN.A04D.01	TCGA.B6.A0IQ.01	TCGA.AN.A0FL.01	TCGA.A2.A04P.01	TCGA.AR.A0TS.01	TCGA.AN.A0XU.01	TCGA.AR.A0TP.01	TCGA.BH.A0E0.01	TCGA.A2.A0SX.01	TCGA.BH.A18V.01	TCGA.AO.A12F.01	TCGA.AR.A1AJ.01	TCGA.A2.A0YM.01	TCGA.A2.A0ST.01	TCGA.A2.A0CM.01	TCGA.C8.A134.01	TCGA.AN.A0XT.01	TCGA.BH.A0BJ.01	TCGA.A1.A0SH.01	TCGA.BH.A0H6.01	TCGA.AR.A1AK.01	TCGA.BH.A18H.01	TCGA.BH.A0BV.01	TCGA.C8.A132.01	TCGA.A2.A0YI.01	TCGA.A2.A0CQ.01	TCGA.BH.A0B4.01	TCGA.BH.A0DP.01	TCGA.BH.A0E7.01	TCGA.AO.A12A.01	TCGA.BH.A0BS.01	TCGA.BH.A0BQ.01	TCGA.A2.A0EV.01	TCGA.A8.A0A4.01	TCGA.E2.A1B6.01	TCGA.BH.A0GY.01	TCGA.BH.A0BA.01	TCGA.B6.A0RM.01	TCGA.A2.A0SU.01	TCGA.E2.A15J.01	TCGA.E2.A1BC.01	TCGA.A8.A07F.01	TCGA.E2.A15O.01	TCGA.E2.A14Z.01	TCGA.BH.A0BM.01	TCGA.BH.A0HK.01	TCGA.BH.A0H7.01	TCGA.A2.A0YL.01	TCGA.BH.A0BP.01	TCGA.AR.A1AS.01	TCGA.E2.A14Q.01	TCGA.E2.A10E.01	TCGA.AN.A0XO.01	TCGA.E2.A15P.01	TCGA.B6.A0X0.01	TCGA.A2.A04N.01	TCGA.A8.A091.01	TCGA.A8.A099.01	TCGA.B6.A0RQ.01	TCGA.A8.A09I.01	TCGA.A8.A09M.01	TCGA.A8.A082.01	TCGA.E2.A14W.01	TCGA.BH.A18L.01	TCGA.A8.A06N.01	TCGA.AR.A0TT.01	TCGA.A8.A07W.01	TCGA.AO.A03O.01	TCGA.E2.A14O.01	TCGA.BH.A0BF.01	TCGA.AN.A041.01	TCGA.E2.A10A.01	TCGA.AR.A0TY.01	TCGA.E2.A107.01	TCGA.A2.A0YH.01	TCGA.E2.A109.01	TCGA.BH.A18F.01	TCGA.AN.A0FF.01	TCGA.A8.A09R.01	TCGA.C8.A12M.01	TCGA.AN.A0AM.01	TCGA.AN.A0AS.01
FOXO3a_pS318_S321	0.575261069	0.597427283	0.451344449	0.636703786	0.502286267	0.769890265	0.425455414	0.666623977	0.649597387	0.447276355	0.905892256	0.716951032	0.612624465	0.815606315	0.56122475	0.794034371	0.672956178	0.351914373	0.857735961	0.477383281	0.649397027	0.663897399	0.48824997	0.695636758	0.743712459	0.468659795	0.814894695	0.763194428	0.310461029	0.610142399	0.705215689	0.631589874	0.349516973	0.721208409	0.35919347	0.551257325	0.541152261	0.503221501	0.621603435	0.470173926	0.760351014	0.465016419	0.239576801	0.461538242	0.667858586	0.37448859	0.478083829	0.292334278	0.429209363	0.904921409	0.358441511	0.310174282	0.49136445	0.449751387	0.597896981	0.581333012	0.581947352	0.219390803	0.361780336	0.676940328	0.628678194	0.437199832	0.589020866	0.46775069	0.644867898	0.432916729	0.789386142	0.654963287	0.051851751	0.53229623	0.58719105	0.514052688	0.516041634	0.503012838	0.835607458	0.579527937	0.403925513	0.765547139	0.659223505	0.289378616	0.194901651	0.520668059	0.532877842	0.683547636	0.557198128	0.481045243	0.628573993	0.413588135	0.968235748	0.475097201	0.444025376	0.338608846	0.786331975	0.517969202
YAP	0.671795229	0.710196805	0.086917136	0.474800851	0.250469268	0.549517808	0.767805941	0.847930868	0.517651889	0.800441529	0.213399106	0.767253772	0.2399731	0.947328995	0.731485181	0.366445262	0.643406159	0.479221937	1.198241113	0.839902583	1.002154399	0.857418773	0.978214292	0.926116209	0.676323016	0.597672077	0.694609637	0.799575942	0.583069299	0.846639703	0.634463443	0.93822669	0.0755060870000002	0.899034667	0.44734284	0.90589814	0.338347635	0.782733419	1.024927983	0.689586361	0.917510351	0.753485637	0.620191791	0.801434998	0.355617649	0.418864696	0.662671115	0.69894864	0.848104808	0.930552645	0.747114709	0.563853539	0.619132134	1.04757089	0.378605586	0.573332962	0.646075109	0.802698741	0.791513826	0.319441021	0.902665812	0.911442804	0.590619802	0.610472132	1.100577699	0.559726656	0.76264403	0.619423023	0.49482728	0.584005877	0.797009128	0.027983209	0.299384852	0.046244199	0.574044578	1.115131192	0.821497423	0.176604797	0.279131862	0.027759493	0.604871188	0.649949835	0.507811213	0.687637284	0.801744735	0.599837777	0.487468594	0.284038778	1.091061883	0.725832372	0.327610667	0.388571287	0.522146101	0.56278185
YAP_pS127	0.264093115	0.350421934	0.036372711	0.882024759	0.285080677	0.949776781	0.519232304	1.363331315	0.395056555	1.366652281	0.947796067	1.488877196	0.543105809	1.890358989	1.579909788	1.079803007	0.665764509	0.582855864	2.118702383	1.675909387	-0.284924722	1.487165587	0.799906005	0.992130131	-0.0501381660000001	0.265877105	0.720411392	1.516396764	0.793920202	0.388007029	1.238474172	1.451894184	0.132301304	0.188817894	0.124141369	1.00763461	0.565354787	0.639478961	0.843309906	0.711074493	1.575291869	1.244174241	0.433987936	0.418995425	0.691613677	0.216187961	0.333170227	1.054377044	0.963451763	1.207437236	0.17966341	0.243938525	1.28192598	1.334902485	0.590630654	1.634379522	1.075597661	0.399129457	0.365955214	0.845667167	1.296310834	0.89584329	1.070884336	0.529595937	0.769264276	0.505780778	1.282475192	1.406000629	-0.502584076	0.810710859	1.206927724	0.392626441	-0.352854158	-0.313125316	1.774524294	-0.183538646	-0.265892298	0.392293252	0.545955785	-0.646813986	0.865784096	0.646280174	0.54682057	0.561964786	0.483149177	0.08541725	0.227468351	-0.426602789	1.482936874	0.58557692	0.074383708	0.0624304489999998	1.213901856	0.808592003
CD49b	-2.116401198	-2.116899485	-1.770625985	-2.028901611	-2.192072543	-1.943941941	-1.527078089	-2.109343006	-2.155245105	-1.919793854	-2.033560708	-2.202530615	-1.795755398	-1.868707919	-1.372404817	-1.490058764	-2.024590303	-2.147577541	-1.68021785	-2.097878723	-2.289825909	-2.180681606	-1.5241958	-2.148180518	-2.234441088	-1.842409917	-2.320648595	-1.949492654	-0.95350097	-1.953487334	-1.794546236	-1.909303179	-2.344011439	-2.094350409	-2.069888537	-1.958437276	-2.237922242	-1.897902292	-1.688259204	-1.986088671	-2.220026284	-1.767496389	-2.15372561	-0.998010994	-2.11872503	-1.913969749	-1.933689773	-2.013687185	-1.714901823	-2.189948632	-1.952612355	-2.194421171	-2.515006372	-1.856010388	-2.108766592	-2.307995353	-1.815733735	-2.359417616	-1.551678096	-1.999965578	-1.810222076	-1.763066513	-2.015137927	-2.224086719	-1.658085125	-2.04299538	-2.121885154	-1.877249046	-1.883378055	-1.730096251	-1.815917742	-1.623121532	-1.817851382	-2.218264127	-2.164180223	-2.040561452	-1.636326945	-1.817642362	-2.43351378	-1.575803109	-2.551683953	-1.666040689	-1.521145683	-1.563477251	-1.62722219	-1.495802843	-1.877094593	-2.285341517	-1.978462441	-1.737416367	-2.012699113	-2.269590407	-2.099019655	-2.252337656
COX.2	0.201665184	-0.100735697	-0.0365096	0.29782231	-8.53990000000693e-05	0.214497901	0.130217907	-0.104380654	0.062413515	-0.174088371	-0.0720541049999999	0.131793645	2.690596071	0.192372892	0.219532301	-0.282539044	-0.281950728	0.888970196	0.170653952	-0.303708707	-0.352573001	0.638217896	3.383630115	0.071003237	0.649895413	-0.179158285	-0.051325356	-0.0166374280000002	-0.094823813	-0.339525886	-0.020869178	0.117415808	-0.60858002	-0.021718849	0.043271236	0.023907907	-0.0434639550000002	-0.135250267	0.189639422	0.335785441	-0.166755271	-0.012199003	0.260997689	0.153408067	-0.155629757	0.15292353	0.453772247	0.113242888	0.307280442	-0.0698575810000001	-0.326237747	-0.322480484	0.0542431270000001	-0.171293834	-0.154011638	-0.272053304	0.198904195	0.00857074299999999	0.960479183	-0.017637701	0.151897443	0.15897881	-0.013522656	-0.069766772	0.061917324	-0.0999704540000003	-0.258238099	0.648314161	-0.200212176	0.279278488	0.339144044	0.035420428	-0.0744901270000001	-0.10675684	0.084201351	0.209567814	0.126452648	0.153946804	-0.253256108	0.212452368	-0.122406813	-0.045969346	0.080782145	-0.222427607	0.452544279	0.095855435	-0.0578027080000001	-0.241073324	-0.661078038	-0.0677970010000001	0.062546396	-0.170758757	2.522785244	0.026245078
C.Raf_pS338	-1.357054732	-1.13482322	-1.303382736	-1.145852998	-1.247774284	-1.252830732	-1.232058765	-1.562273536	-1.459829848	-1.374534857	-1.379786741	-1.505046464	-1.62108002	-1.411496716	-1.376855404	-1.582546402	-1.467375667	-1.347785259	-1.418589422	-1.36775226	-1.467743872	-1.407596396	-1.414649689	-1.428760296	-1.544382389	-1.157880256	-1.456363419	-1.168599499	-1.368014438	-2.012862424	-1.355666614	-1.202665433	-1.829412871	-1.311893415	-1.424582178	-1.330241509	-1.676395962	-1.58248104	-1.311538808	-0.972733658	-1.427516975	-1.271523354	-1.637138385	-1.248400425	-1.629690153	-1.236616491	-1.305259795	-1.45570046	-1.372292104	-1.290018941	-1.573068416	-1.491689521	-1.766116792	-1.415151288	-1.588584624	-1.163830891	-1.285069607	-1.381870443	-0.690820981	-1.659693635	-1.759516825	-1.258672403	-1.30590462	-1.210389397	-1.480384295	-1.337367269	-1.390068852	-1.159884484	-1.313776664	-1.459259212	-1.495825712	-1.479324981	-1.390361945	-1.272431085	-1.4468534	-1.279181694	-0.963169505	-1.25189738	-1.492122308	-1.561068126	-2.051608576	-1.538565043	-1.366484903	-1.25685991	-1.221302992	-1.313776664	-1.214858304	-1.338678003	-1.768243033	-1.418452316	-1.276668167	-1.409664139	-1.326725701	-1.287019145
Chk1	0.378159213	0.241310187	0.015343931	0.162808865	0.334615616	0.271124443	0.760994092	-0.00149022700000007	0.159111458	-0.0390827469999999	0.253964946	0.278507402	-0.222601788	0.466660743	0.215058382	0.111275435	0.082227262	0.411551749	0.139751723	0.093292485	0.195752545	0.411047801	0.148364421	0.564805639	0.294663271	0.504983255	0.195784065	0.33653248	0.267486929	-0.00134206900000011	0.228011252	0.329377754	-0.291379438	0.432746367	-0.00554307799999998	-0.00287647700000004	-0.158699991	-0.027491437	0.372637054	0.263595065	0.0901506320000002	0.067453523	-0.0217583590000001	0.176492861	0.118470073	0.191957318	0.343062479	0.094066955	0.335348915	0.0660929139999999	0.00894266299999991	-0.0176667720000001	-0.399404822	0.237486962	0.188854561	0.254000267	0.0979280980000001	0.014602137	0.549296601	0.106161192	0.215002056	0.100208048	0.0470816629999999	0.123116572	0.176307287	-0.0403227030000003	0.153401668	0.24889583	0.166923553	0.061423335	0.263142984	0.123575057	0.204729992	0.262467751	0.073970703	0.498844956	0.4328951	0.0517905249999999	0.19539946	0.121234372	-0.115744374	0.303079438	0.265013341	0.207703999	0.264846651	0.236431174	0.0788402729999998	0.279082448	-0.0386284320000001	0.204931151	0.032169675	0.27566078	0.081998894	0.097016127
SETD2	-0.655674114	-0.670823298	-0.39720191	-0.682450969	-0.629861315	-0.533940315	-0.460259222	-0.668140702	-0.745129297	-0.957925456	-0.732651242	-0.783068039	-0.856646752	-0.688365565	-0.562031504	-0.643519193	-0.984856179	-0.735695247	-0.841746917	-0.683421053	-0.624298161	-0.634816748	-0.740333128	-0.818098247	-0.945883816	-0.412660205	-0.805896414	-0.78605898	-0.816954312	-1.247309046	-0.78532766	-1.019510192	-2.050804395	-0.460672383	-0.858779293	-0.695415796	-2.041350939	-0.683421053	-0.559063567	-0.561691847	-0.770409731	-0.809318612	-0.859497744	-0.56134749	-1.307502075	-0.694460452	-0.086396715	-1.209638027	-0.355721165	-0.769814687	-1.034021232	-0.589157936	-1.029994404	-0.589357739	-0.871215782	-0.683401435	-0.702302492	-0.711248029	-0.0668919109999999	-1.049633488	-1.202112459	-0.741203716	-0.838091963	-0.724087157	-0.75307354	-1.041113717	-0.536550022	-0.580254332	-0.756157578	-0.823992322	-0.686350438	-0.926639182	-0.820346928	-1.033190368	-0.638309583	-0.422694132	0.756979297	-0.957944552	-0.988588269	-0.83869462	-2.074560743	-0.665746993	-0.76355773	-0.794597675	-0.5735535	-0.528508666	-0.852608904	-0.817381249	-1.374312603	-0.767851843	-0.854609005	-0.766496506	-0.821205663	-0.885974795
Stathmin	-0.799565826	-0.720137674	-1.057207263	-0.902936897	-0.760494111	-0.93417498	-0.616476336	-1.09441956	-1.084582213	-1.250703095	-0.952229178	-0.712026557	-0.973601439	-0.490851807	-0.92589627	-1.173417548	-1.071335268	-0.936156842	-0.939751681	-0.929435298	-0.914991663	-1.081821744	-0.965907878	-0.839787172	-1.079023376	-0.660446007	-0.93490678	-0.836731336	-1.006879687	-1.716021273	-0.936637687	-0.821803018	-1.849958882	-0.713607607	-1.2616945	-0.892832721	-1.786622851	-1.196603058	-0.730979514	-0.789630331	-1.205980077	-1.112379164	-1.159964748	-0.919169609	-1.419061253	-0.859705417	-0.532346981	-1.135683203	-0.731232068	-1.11893109	-1.389004946	-1.029098968	-1.766916968	-1.02697387	-1.185572866	-1.128995423	-0.992257327	-1.054989335	-0.106936786	-1.205584008	-1.906330458	-1.113516858	-1.18868494	-1.131930224	-0.934017346	-1.233488268	-1.138106445	-0.89336608	-0.918581814	-1.133182473	-0.622906384	-1.289970179	-1.067909597	-1.138476148	-1.137673262	-0.438772195	-0.726081389	-1.163231846	-1.3038124	-1.005951385	-1.756719515	-0.880461373	-0.765836263	-1.226314076	-0.843020829	-0.737575671	-1.192392189	-1.034231979	-1.3414518	-1.087898441	-1.205757519	-1.071005322	-1.229157911	-1.165629207
FOXO3a	-0.468749356	-0.365919013	-0.668570762	-0.46947714	-0.321867665	-0.582003229	-0.354142832	-0.38085349	-0.303870175	-0.48041343	-0.614328063	-0.423839461	-0.354371141	-0.294760414	-0.422919022	-0.590287468	-0.769123709	-0.479443788	-0.692698019	-0.401082216	-0.639922919	-0.580795212	-0.362188027	-0.369773189	-0.629252831	-0.1584787	-0.632574567	-0.541401594	0.027614126	-0.154524473	-0.377918963	-0.317312189	-0.753586053	-0.202008503	-0.613683381	-0.399808535	-0.575272835	-0.21194621	-0.484283994	-0.306269971	-0.65564104	-0.402990955	-0.484362644	-0.412000642	-0.758532154	-0.601378461	-0.238168031	-0.356797695	-0.166962159	-0.61443208	-0.598393441	-0.541420042	-0.380292095	-0.22425478	-0.582234692	-0.663276747	-0.51234249	-0.41507305	-0.0982752239999999	-0.361231563	-0.272160032	-0.223331546	-0.480623949	-0.437717001	-0.276395464	-0.500399966	-0.41412687	-0.430906453	-0.379453141	-0.459099323	-0.325530975	-0.397494698	-0.7537287	-0.945942364	-0.809285744	-0.0328646750000001	-0.339377585	1.053152254	-1.082287832	-0.469742226	-0.166826491	-0.167422034	-0.561712515	-0.950731392	-0.579709727	-0.4129599	-0.431318711	-0.635538949	-0.601062442	-0.720643136	-0.842423358	-0.399446852	-0.947284128	-0.788301786
EGFR	-1.432961805	-0.885780009	-0.105834483	-1.560134701	-1.072048774	-1.497778021	-1.334491743	-1.61559225	-0.938074352	-1.213096159	-2.026876525	-1.460485388	-1.955088079	-2.049738265	-1.453338432	-1.356640409	-2.054423831	-1.681337352	-2.055759492	-1.532604113	-1.905203399	-1.292177104	-1.845170813	-1.935987452	-1.966035481	-1.498669059	-2.025019562	-1.619089595	-2.126069929	-1.973556159	-1.905181558	-1.488649086	-2.294151676	-1.597598188	-2.269930961	-0.459047761	-1.894574603	-2.228693859	-1.578710781	-1.541578234	-2.221864917	-2.098155726	-2.03395188	-1.821023484	-2.05843203	-1.912285359	-1.308841972	-1.928156435	-1.337673648	-1.893326251	-2.212238169	-2.033460172	-1.901764413	-1.720633826	-2.240905114	-2.075604817	-1.836111658	-1.877313557	-1.146759189	-1.946934041	-1.954187735	-2.334763799	-2.304646175	-1.58642696	-1.715124926	-1.965526654	-1.660263816	-1.834627143	-1.992803625	-2.125675911	-1.265974741	-0.113990506	-2.014734133	-2.305330017	-2.034779253	-1.13332074	-1.794862445	-1.435827714	-2.280906599	-2.112211849	-1.912611967	-1.717430057	-1.673375389	-2.167349105	-1.7815404	-1.734693392	-2.168167165	-1.673014103	-2.17356166	-2.262701782	-2.123793793	-1.955029647	-2.142984515	-1.59309513
EGFR_pY992	-0.805920421	-0.476345905	-0.567999971	-1.254624428	-0.517316351	-1.022560016	-0.801269431	-1.075381292	-1.547912429	-0.560200798	-1.253073119	-1.122705551	-1.290112909	-1.220208936	-1.070242677	-1.110795117	-1.274840281	-1.200506163	-1.331436934	-1.527011369	-1.459728406	-0.915523193	-0.984562022	-1.882067251	-1.618805073	-0.856037303	-1.142414712	-0.904380051	-1.067328648	-0.917258744	-1.023960597	-1.252999851	-2.243205965	-0.997450525	-1.41561979	-0.65915244	-2.152683682	-1.242953565	-0.829299371	-1.224367503	-1.085606717	-1.250032241	-0.901443325	-0.894194053	-2.087705801	-1.322317867	-0.16077096	-1.430920028	-0.901734963	-1.140425285	-1.957933924	-1.223417966	-1.204442362	-0.995900043	-0.503731603	-1.711569571	-1.303277062	-1.30248355	-0.574106231	-1.764068523	-1.791338051	-1.719384991	-1.80479885	-1.261367355	-1.219306674	-0.75426359	-1.141238665	-1.109917196	-1.235607517	-1.24076996	-0.788984613	-1.010408144	-1.105101183	-1.431493799	-1.423856907	-0.68176903	-0.523285667	-1.136533486	-1.707483965	-1.529099216	-1.547579573	-0.742465524	-0.967022717	-2.035726367	-0.926669888	-0.963398337	-1.115093894	-1.095273975	-1.693207292	-1.195619992	-1.080750629	-1.044090643	-1.18018041	-1.517884081
Caspase.8	-0.980847246	-0.860681203	-0.801844462	-0.7246607	-0.900736275	-0.812437773	-0.93358427	-0.795184284	-0.868392448	-1.106309475	-1.123608208	-1.404985398	-1.300573444	-0.974565096	-1.275559545	-1.244173939	-1.046113644	-0.920702413	-1.39269349	-1.191256629	-0.827874509	-1.197138408	-1.066401743	-0.604201426	-1.123044196	-0.404814805	-1.140452851	-1.0185452	-1.185882322	-0.811685515	-1.070473671	-0.565183594	-0.889344805	-0.533146825	-1.070677508	-1.21067036	-0.601078377	-0.939728508	-0.847882491	-0.243980368	-1.189242939	-1.10394489	-0.905720649	-0.951794413	-0.755811337	-0.586478378	-0.725250591	-0.934364652	-0.637770292	-1.258245788	-0.99239969	-1.29048806	-1.161360269	-0.727292478	-1.30517627	-1.277800896	-0.77319393	-0.960008696	-0.33618868	-0.778128037	-0.545287392	-1.216525346	-1.184514889	-0.936866816	-1.127383367	-0.912390687	-1.178276796	-0.987273173	-1.17348547	-1.152247744	-0.617440722	-1.141436449	-1.189004815	-1.486206195	-1.229556627	-1.194846747	-1.232016613	-1.218633361	-1.369717199	-1.214540602	-0.850055456	-0.733086715	-0.968655841	-0.992874304	-0.927536724	-0.700718651	-1.182041061	-0.965685482	-0.838480747	-1.080915504	-0.994085157	-1.669141757	-1.252872191	-1.08180299
14.3.3_epsilon	-1.502060185	-1.46545128	-1.550551478	-1.71249086	-1.684893269	-1.473601368	-1.299601428	-1.592885505	-1.474862669	-1.644907444	-1.796380019	-1.518108442	-1.660413674	-1.298735961	-1.506699012	-1.421758849	-1.619016146	-1.407570935	-1.714183202	-1.335024804	-1.707412746	-1.589506636	-1.309942504	-1.070018402	-1.392333815	-1.229787034	-1.651243528	-1.618906781	-1.468382345	-0.845111302	-1.679884029	-1.130900022	-1.402194475	-1.382471012	-1.379309416	-1.518766658	-1.426036485	-1.273360298	-1.194982868	-0.876581618	-1.214309092	-1.606293229	-1.354539593	-1.155262472	-1.429439414	-1.574803826	-1.321204115	-1.328549063	-1.027941117	-1.390002552	-1.444765542	-1.590223171	-1.343678261	-1.32346989	-1.621060825	-1.415592585	-1.244607785	-1.525496364	-0.954649432	-1.435523814	-0.847200735	-1.568755105	-1.680001439	-1.41972043	-1.504796272	-1.396307133	-1.603090306	-1.473236988	-1.369640945	-1.174971227	-1.223197706	-1.881441405	-1.779040648	-1.88162385	-1.66360589	-1.433140617	-1.1223496	-1.538407881	-1.860437326	-1.715024543	-1.473236988	-1.175139844	-1.510141335	-1.429842011	-1.494757019	-1.27458915	-1.602643113	-1.52919528	-1.38543291	-1.466668913	-1.564195317	-1.439272409	-1.534384253	-1.514170756
Bak	0.144788309	0.198764508	-0.018886927	0.400374506	0.0787231379999999	0.113797926	-0.00846501900000005	0.00466616999999997	0.215891242	0.0163571190000001	-0.145077737	0.026534851	0.1548022	0.0731246369999999	0.543696635	0.093657071	0.136511136	0.036509394	0.0248786959999999	0.057860351	0.050565616	0.236647174	0.244526431	0.310800111	0.38285088	0.345054585	-0.0455952589999999	0.250844544	-0.107188008	0.354029844	0.111988083	0.493418234	0.255993304	0.236634291	0.157270352	0.025151771	0.420583334	0.00730072299999995	0.38978414	0.771705271	-0.308495162	0.2132782	0.127888572	0.022903348	0.311920443	0.487261165	0.4446187	0.434905024	0.372165167	-0.105809843	0.0633191839999999	-0.070182119	0.244494494	0.229924954	-0.018237196	-0.0558225179999999	0.411004929	0.057136459	0.934209723	0.45790326	1.570063953	0.0495072479999999	0.0441987799999999	0.229428914	0.10939759	0.235874289	-0.172181909	0.298562593	0.165233908	0.00305375599999991	0.618446921	0.020415901	-0.0630177380000001	-0.20186292	0.016361477	0.467582313	0.384972464	0.111988083	-0.218864233	0.0612403930000001	0.545082011	0.09866441	0.232656376	0.085086324	0.039912076	0.259758726	0.124824676	0.067966245	0.392802869	-0.29062044	0.00437416999999996	-0.0282343660000001	-0.178437369	-0.068965254
Smad4	-0.290915208	-0.331927353	-0.345843641	-0.291004849	-0.364971131	-0.308363809	-0.108488611	-0.371554188	-0.16614496	-0.506269428	-0.493947242	-0.349618527	-0.318052721	0.269004136	-0.246863651	-0.392468646	-0.230709002	-0.228097884	-0.250713162	-0.264889816	-0.2314874	-0.132379337	0.033780273	0.04676758	-0.189070305	-0.189272327	-0.226040201	-0.398392518	-0.245502874	0.0703877069999999	-0.374080823	0.282886217	0.103431108	0.0321392560000001	-0.252148788	-0.301265225	0.299184479	-0.0273714540000001	-0.061767522	0.241945654	-0.355277634	-0.198485608	-0.175340556	-0.152747353	-0.336509352	0.717662267	-0.0295853149999999	-0.0145917800000002	0.06255407	-0.364518074	-0.279218475	-0.2893579	-0.052428521	-0.0780909330000001	-0.199523952	-0.389295955	-0.177609252	-0.177921594	0.349443758	-0.085492004	0.305099209	-0.153909672	-0.271114787	-0.184804039	-0.170063293	-0.185714711	-0.222284423	-0.239301156	0.472801801	-0.185392944	0.0969522410000001	-0.520362975	-0.373341188	-0.499881774	-0.073690945	0.202827763	0.382222209	-0.428637865	-0.511785721	-0.341353517	-0.0360776569999999	-0.111993884	-0.243509313	-0.233781041	-0.231736676	-0.100139693	-0.440663953	-0.23034174	0.0221558909999999	-0.308028105	-0.448664182	-0.142961397	-0.468803024	-0.384841631
Caspase.9_cleavedD330	-0.115245707	0.193398123	-0.108198184	0.0620205570000001	-0.0861535400000001	0.044113429	-0.0309608730000001	-0.25158778	-0.277104469	-0.202058777	-0.186431026	-0.403405824	-0.187036289	-0.301863458	-0.059803836	-0.0808245670000001	-0.435735851	-0.277126884	-0.611439931	-0.238934017	-0.20423455	-0.36013883	-0.455863718	-0.084371671	-0.146587881	0.288120138	-0.429810381	-0.0225564850000002	-0.330425509	0.0630884709999997	0.128733694	0.236284577	-0.386889131	-0.167727749	-0.167616613	-0.383969798	-0.34136586	-0.137914006	0.0525186499999999	0.172223207	-0.483788787	-0.417088337	-0.17068159	0.00575359800000003	-0.038997484	0.00196648700000002	0.26374564	0.0273662069999998	-0.017117642	-0.199695809	-0.334078342	-0.492144967	-0.462079689	-0.202806825	-0.706950612	-0.530528677	-0.115984675	-0.477324822	0.393200001	-0.260131528	0.0589899889999999	-0.498132608	-0.305003624	-0.286058786	-0.387545067	-0.521441463	-0.629884041	0.011910491	-0.241096522	-0.403422852	0.180712976	-0.349515553	-0.299364563	-0.62300968	-0.396978853	-0.045808441	0.0447886350000001	-0.278850209	-0.576299258	-0.138593526	-0.481129941	0.0466126629999999	-0.048738562	-0.337237419	-0.120296686	-0.361384642	-0.431925075	-0.235715082	-0.416901177	-0.418797534	-0.296434136	-0.504648084	-0.476795932	-0.199620636
N.Cadherin	-1.700993379	-1.70256128	-2.000729453	-1.914414067	-1.65903434	-1.945522737	-1.715229628	-1.939701323	-1.929193297	-1.890575172	-1.873802922	-2.098197107	-2.187810246	-1.293477517	-1.974600526	-2.104240445	-2.24432824	-2.019794041	-2.238643073	-2.145920797	-1.837889231	-2.232398965	-2.1477098	-1.929820727	-1.704940229	-1.641721405	-2.039008506	-1.761321166	-2.151703869	-1.899460077	-1.835442564	-1.511834299	-1.89626375	-1.799446003	-2.074921992	-1.912881081	-1.870405667	-2.097122062	-1.709705322	-1.417828677	-2.238658212	-2.155220671	-2.096675762	-1.7146612	-1.807778017	-1.839079198	-1.612888644	-1.79753483	-1.43719319	-1.978124637	-2.017077833	-2.187073923	-2.169348532	-1.869764233	-2.240719988	-2.020494365	-1.831816167	-2.059508995	-1.13128901	-1.882479553	-1.542775635	-2.215177022	-1.964877979	-2.073796809	-2.012560681	-2.105807869	-2.16098575	-1.837567668	-1.956468736	-2.071115911	-1.508649071	-2.108181358	-1.950531041	-2.350689793	-2.092584657	-1.485890041	-1.541371445	-2.197795486	-2.261906612	-2.219643301	-1.626044293	-1.698666307	-1.929691844	-2.06878595	-1.868705209	-1.982287317	-2.055577942	-2.200970918	-1.791684513	-1.607976569	-2.136034245	-2.00466206	-2.239068232	-2.022528672
HSP70	2.260194253	1.864965653	0.215539473	1.566328066	3.488021861	0.455528149	2.317371371	0.697063668	1.089632542	-0.0485197209999999	0.698280935	0.577589725	-0.238555086	0.236680765	1.209857042	-0.660231144	0.622824144	0.685432652	-0.00783566400000013	0.424889299	0.118844623	0.115246503	0.740283803	0.793441077	0.102621538	1.545934491	1.463482319	1.646676976	0.030148659	1.392182331	0.43729273	1.829664088	0.424373705	1.302785167	-0.033652951	1.369457208	1.13413772	0.043289336	2.421755778	1.66720787	-0.170426418	0.107309315	0.133788592	-0.354305264	0.891367175	1.04102694	2.38669539	1.998100074	0.999534375	1.123583014	0.591783557	1.667388327	-0.383889711	1.374846419	0.690209564	0.423128493	1.390752697	0.531950341	2.95726678	1.360338597	1.205424987	-0.083465038	0.191112945	1.184045486	1.16869804	0.556221448	-0.367954385	0.408165196	1.706251563	-0.00755370900000008	2.011800066	-0.402420086	0.108791441	0.18993367	-0.358069292	2.330348079	1.247141572	0.347653439	-0.851045889	-0.105106366	0.377036349	2.795675026	1.229968231	1.20965066	0.770067711	0.391030355	0.508803204	0.018199859	1.037530746	0.670011695	0.812308858	1.559012478	0.0434806250000001	0.418531917
