TCGA.C8.A12P.01	TCGA.A8.A08X.01	TCGA.AN.A0FV.01	TCGA.A8.A076.01	TCGA.A8.A09G.01	TCGA.A2.A04W.01	TCGA.BH.A0EE.01	TCGA.AO.A0JE.01	TCGA.C8.A12Q.01	TCGA.A8.A07I.01	TCGA.A8.A094.01	TCGA.E2.A159.01	TCGA.AN.A04D.01	TCGA.B6.A0IQ.01	TCGA.AN.A0FL.01	TCGA.A2.A04P.01	TCGA.AR.A0TS.01	TCGA.AN.A0XU.01	TCGA.AR.A0TP.01	TCGA.BH.A0E0.01	TCGA.A2.A0SX.01	TCGA.BH.A18V.01	TCGA.AO.A12F.01	TCGA.AR.A1AJ.01	TCGA.A2.A0YM.01	TCGA.A2.A0ST.01	TCGA.A2.A0CM.01	TCGA.C8.A134.01	TCGA.AN.A0XT.01	TCGA.BH.A0BJ.01	TCGA.A1.A0SH.01	TCGA.BH.A0H6.01	TCGA.AR.A1AK.01	TCGA.BH.A18H.01	TCGA.BH.A0BV.01	TCGA.C8.A132.01	TCGA.A2.A0YI.01	TCGA.A2.A0CQ.01	TCGA.BH.A0B4.01	TCGA.BH.A0DP.01	TCGA.BH.A0E7.01	TCGA.AO.A12A.01	TCGA.BH.A0BS.01	TCGA.BH.A0BQ.01	TCGA.A2.A0EV.01	TCGA.A8.A0A4.01	TCGA.E2.A1B6.01	TCGA.BH.A0GY.01	TCGA.BH.A0BA.01	TCGA.B6.A0RM.01	TCGA.A2.A0SU.01	TCGA.E2.A15J.01	TCGA.E2.A1BC.01	TCGA.A8.A07F.01	TCGA.E2.A15O.01	TCGA.E2.A14Z.01	TCGA.BH.A0BM.01	TCGA.BH.A0HK.01	TCGA.BH.A0H7.01	TCGA.A2.A0YL.01	TCGA.BH.A0BP.01	TCGA.AR.A1AS.01	TCGA.E2.A14Q.01	TCGA.E2.A10E.01	TCGA.AN.A0XO.01	TCGA.E2.A15P.01	TCGA.B6.A0X0.01	TCGA.A2.A04N.01	TCGA.A8.A091.01	TCGA.A8.A099.01	TCGA.B6.A0RQ.01	TCGA.A8.A09I.01	TCGA.A8.A09M.01	TCGA.A8.A082.01	TCGA.E2.A14W.01	TCGA.BH.A18L.01	TCGA.A8.A06N.01	TCGA.AR.A0TT.01	TCGA.A8.A07W.01	TCGA.AO.A03O.01	TCGA.E2.A14O.01	TCGA.BH.A0BF.01	TCGA.AN.A041.01	TCGA.E2.A10A.01	TCGA.AR.A0TY.01	TCGA.E2.A107.01	TCGA.A2.A0YH.01	TCGA.E2.A109.01	TCGA.BH.A18F.01	TCGA.AN.A0FF.01	TCGA.A8.A09R.01	TCGA.C8.A12M.01	TCGA.AN.A0AM.01	TCGA.AN.A0AS.01
PTGER4	0.682833333333333	0.864333333333333	-0.4445	0.448166666666667	0.997333333333333	-0.165333333333333	-0.686833333333333	1.01183333333333	1.15133333333333	0.718333333333333	1.66983333333333	1.37866666666667	-1.57916666666667	-0.903	-1.77166666666667	-0.0566666666666667	1.59633333333333	0.0641666666666667	0.212166666666667	-1.58366666666667	1.16383333333333	1.1015	-1.482	1.48633333333333	0.752333333333333	1.8495	1.03033333333333	0.9945	-0.172166666666667	0.416833333333333	1.09816666666667	0.290833333333333	1.67333333333333	0.0713333333333333	0.444333333333333	1.11033333333333	1.14166666666667	-0.234	0.602666666666667	0.7775	-1.264	0.366333333333333	-0.278333333333333	0.581166666666667	0.652166666666667	0.916	1.57133333333333	0.022	0.203666666666667	-0.316333333333333	0.292333333333333	-1.70633333333333	0.540833333333333	1.00983333333333	-0.698833333333333	1.54183333333333	0.276333333333333	0.332	-0.322	1.68966666666667	0.753	-0.511333333333333	0.126666666666667	-0.500666666666667	-0.961166666666667	0.507333333333333	-1.085	0.376666666666667	0.539333333333333	-0.120666666666667	0.264833333333333	1.12	0.435	0.390833333333333	-2.6905	0.0896666666666667	-1.30016666666667	1.86266666666667	-0.1795	0.377333333333333	-1.31833333333333	1.16916666666667	-0.061	-0.152166666666667	0.393833333333333	-0.5845	1.29666666666667	-0.427	1.2635	0.594833333333333	0.794666666666667	-0.858166666666667	-0.223666666666667	-0.538
PTGIS	-0.15975	0.69825	-0.53175	-1.09725	0.015	1.678	-2.091	1.415	-0.17925	-0.30625	-0.87075	-1.069	1.4195	0.26925	-1.73475	1.237	2.46775	0.6785	2.727	0.0335	2.10975	1.67875	1.69875	3.474	1.5825	2.14625	0.874	2.25	1.037	1.094	2.09625	0.475	1.64925	-0.23625	-0.85	1.75725	0.8005	-0.64925	0.209	1.48925	-0.406	1.0305	0.03175	1.956	1.80375	2.8855	0.82375	1.2285	2.20375	0.1755	1.53425	-0.82	1.49	-0.69825	0.21875	1.46575	1.57525	2.3225	-1.06825	1.438	3.39775	-3.40125	0.34275	0.9095	0.43875	0.964	-0.1715	2.59	0.7355	-2.00475	0.9485	-0.41625	-0.31	-1.734	-0.91175	-1.08325	-3.74825	2.4205	1.64925	-0.28375	-0.78525	1.91675	-1.293	-0.4535	0.60025	0.78	1.54675	-0.04275	2.02325	0.87025	0.042	-2.075	4.3825	0.40575
PTK6	2.0455	2.26466666666667	1.54116666666667	2.23066666666667	0.543166666666667	2.133	2.03166666666667	1.86766666666667	2.29883333333333	1.75666666666667	2.57066666666667	1.85216666666667	1.759	-0.970166666666667	1.85516666666667	0.92	1.73516666666667	1.38116666666667	-1.29816666666667	1.20983333333333	-1.24666666666667	0.429666666666667	-0.928	0.937666666666667	0.828166666666667	0.132666666666667	0.101166666666667	1.40033333333333	1.01466666666667	1.5955	1.1925	2.084	1.35333333333333	2.21766666666667	1.50016666666667	1.42383333333333	0.982333333333333	1.60966666666667	2.732	1.00533333333333	2.255	1.765	2.03783333333333	0.892	0.934	-0.755333333333333	1.52033333333333	3.594	1.93616666666667	1.42166666666667	1.17016666666667	2.40416666666667	0.993	1.10133333333333	1.57583333333333	1.00433333333333	1.5845	2.29483333333333	2.69016666666667	-0.2885	1.08316666666667	2.01333333333333	2.181	1.66483333333333	0.917833333333333	1.59416666666667	1.48466666666667	0.635833333333333	1.58033333333333	1.9385	-0.103333333333333	2.57733333333333	2.42266666666667	0.402166666666667	2.4355	1.95633333333333	1.73833333333333	0.1785	2.547	1.67983333333333	2.96766666666667	1.46	-0.623333333333333	1.39716666666667	2.883	2.49733333333333	1.33433333333333	1.1855	1.3285	1.222	1.11	0.02	1.99533333333333	0.6855
PTPLA	-2.37475	-2.96375	-3.76225	-3.86975	-4.62125	-3.89475	-4.2555	-3.63875	-3.51425	-3.5235	-3.8345	-1.02475	0.145	-2.44875	-4.00025	-3.55875	0.20825	0.225	-1.37575	-4.7145	-3.1675	-3.14975	-1.46925	-2.58925	0.20125	-3.242	-2.87275	-0.603	-2.52125	-4.11175	-3.39	-1.4205	-3.01	-4.228	-3.972	-2.60375	-2.28775	-4.57075	-3.30675	-2.9185	-3.6455	-2.6225	-1.99625	-2.19275	-3.596	-1.28425	-2.64625	-3.20375	-3.816	-3.066	-2.913	-4.11175	-2.7695	-3.16625	-2.7125	-1.5165	-3.3655	-1.826	-3.39475	-3.15275	-2.36825	-3.1405	-2.9985	-3.89275	-2.38025	-3.0545	-3.32825	-2.11975	-2.9455	-4.377	-2.104	-3.15475	-4.54075	-0.75575	-5.04775	-4.5385	-5.93275	-3.41625	-3.338	-3.77675	-3.81825	-1.8685	-3.41675	-2.72025	-3.8135	-4.38825	-3.9215	-3.31675	-2.19975	-3.24875	-2.95525	-3.134	-1.0155	-2.8605
PTPN13	0.88925	-1.043	-0.1205	0.00975	-2.6085	0.20575	0.475	-0.11525	0.09425	-0.1705	-0.13225	-0.5175	-1.1715	0.81475	-3.316	-1.64025	-0.48	-0.8275	-2.0165	-0.28675	-0.80125	-0.34325	-0.1395	0.0465	0.13825	-0.14175	0.00925	0.451	0.7	-0.5325	0.92	1.5765	0.52425	-1.026	-2.5395	1.1485	-1.67575	-2.50925	0.822	1.8365	1.77475	0.91175	1.184	1.733	0.604	0.39675	-1.335	0.64075	1.516	2.76475	0.16075	1.75575	0.1135	1.4435	1.96325	1.5555	-0.60175	2.134	-0.10975	1.70925	0.91125	-0.336	-0.994	0.75525	0.80875	-0.8285	2.13675	2.71125	1.409	0.86875	1.2295	-0.44875	1.7685	1.01825	1.028	-0.57225	2.25925	0.43975	0.6115	0.41675	0.8485	0.924	-1.70475	1.44875	-2.255	1.1025	0.5815	0.6325	0.774	-2.19	-0.41325	1.7135	-0.44	-1.3865
PTPRK	0.5375	0.928833333333333	1.207	-0.0626666666666667	1.6605	1.74666666666667	0.839166666666667	0.8125	2.067	1.7425	0.809	0.970166666666667	1.30283333333333	1.01433333333333	0.947333333333333	0.188666666666667	1.32266666666667	2.683	1.72333333333333	0.4985	2.10316666666667	1.80966666666667	0.487	1.2385	1.30133333333333	1.67516666666667	1.61033333333333	1.71366666666667	1.64583333333333	1.05616666666667	0.813666666666667	-1.52616666666667	0.872	0.499	0.6335	0.981	0.987166666666667	0.544833333333333	0.839166666666667	1.38866666666667	-0.166	0.8625	-1.9635	1.26133333333333	1.08066666666667	0.724	0.231833333333333	0.192	0.387166666666667	1.07416666666667	0.661833333333333	-0.616	0.5955	1.4575	1.39916666666667	-0.3985	0.1885	1.2685	0.381166666666667	2.11366666666667	2.177	-0.566833333333333	1.02833333333333	0.0665	1.76416666666667	0.0751666666666666	1.77466666666667	1.10133333333333	0.5485	0.877166666666667	1.66783333333333	1.18216666666667	0.571333333333333	-0.1855	-0.633833333333333	-0.4505	0.613166666666667	0.424833333333333	0.185833333333333	-1.5295	-0.003	1.09333333333333	-0.631666666666667	0.8955	-1.317	0.51	-0.858	0.220833333333333	-0.644	-0.0588333333333333	0.831333333333333	-1.267	0.783166666666667	0.320666666666667
PTPRN2	-2.12042857142857	-2.07914285714286	-2.0815	0.519357142857143	2.72335714285714	0.283357142857143	-2.6925	-1.78792857142857	-0.4565	-1.5015	1.02678571428571	-2.20792857142857	-2.43785714285714	-2.24735714285714	-2.53728571428571	-2.49771428571429	-1.48928571428571	-2.54235714285714	-2.88342857142857	-2.57578571428571	-1.99785714285714	-2.31757142857143	-2.18407142857143	-1.17228571428571	-2.273	-1.42235714285714	-2.33278571428571	-2.21507142857143	2.09121428571429	-1.72964285714286	-1.54192857142857	-1.91271428571429	0.459	-1.22207142857143	1.24771428571429	-0.517571428571429	1.18128571428571	-1.52285714285714	-1.61742857142857	-1.81335714285714	-2.30464285714286	-1.96771428571429	-2.27585714285714	-1.62642857142857	-2.10707692307692	-1.92628571428571	-0.637142857142857	-2.16121428571429	-1.64564285714286	-0.442285714285714	1.67214285714286	-1.73142857142857	-1.94121428571429	-2.00042857142857	-2.007	-1.62128571428571	0.395785714285714	-1.57285714285714	-1.60685714285714	-1.55935714285714	-1.44128571428571	-2.68271428571429	-1.23471428571429	1.05921428571429	-2.56235714285714	-1.79707142857143	-2.45285714285714	-1.87685714285714	2.92878571428571	0.900285714285714	-1.502	-2.19907142857143	-2.11628571428571	1.81714285714286	-2.93471428571429	2.30885714285714	1.13614285714286	-1.40021428571429	-1.22835714285714	-1.51071428571429	-2.05964285714286	-1.69414285714286	1.67135714285714	1.27121428571429	1.07414285714286	0.843571428571429	-1.25507142857143	2.23571428571429	-0.111714285714286	-0.0882857142857143	1.95292857142857	0.3625	-2.07042857142857	-1.66478571428571
PTPRT	-0.286	1.27933333333333	0.403583333333333	3.87266666666667	-0.370916666666667	1.32141666666667	-0.410545454545455	3.41833333333333	2.48391666666667	0.567833333333333	1.43391666666667	1.65741666666667	1.56083333333333	-0.08475	-0.18925	0.233833333333333	0.7805	0.0673333333333333	0.9715	-0.303666666666667	2.34258333333333	-0.703666666666667	1.10041666666667	2.29425	-0.184416666666667	1.077	-0.38325	3.67466666666667	3.80925	5.03483333333333	2.05583333333333	4.006	4.17641666666667	3.444	3.73116666666667	2.65958333333333	3.89258333333333	4.80608333333333	1.02616666666667	5.03425	1.8265	4.665	0.653333333333333	3.45266666666667	4.31916666666667	2.469	4.28416666666667	2.14491666666667	0.156909090909091	3.62158333333333	4.23866666666667	4.94758333333333	4.26625	4.34883333333333	3.35283333333333	4.33883333333333	4.588	0.1415	4.08833333333333	2.9075	2.60108333333333	3.53675	3.85741666666667	3.92675	4.09	2.66891666666667	4.77716666666667	4.61558333333333	4.37141666666667	3.74183333333333	3.89983333333333	3.13216666666667	2.74425	3.894	5.28233333333333	0.984	0.95	0.581416666666667	-1.03616666666667	0.91925	3.71641666666667	4.50233333333333	2.5	4.77975	0.508583333333333	4.08858333333333	4.69625	2.12241666666667	1.82983333333333	3.69241666666667	3.79858333333333	0.666363636363636	0.190583333333333	2.794
PTPRZ1	-4.585875	-3.74	-2.9625	-4.07875	-4.29675	-3.881625	-1.73816666666667	-4.23125	-1.87725	-3.476625	-4.048875	-1.087625	-1.94375	-2.675875	0.83575	-3.12057142857143	-3.091	-3.77075	3.6655	-4.852	-4.815125	-1.684375	-3.064	-3.40925	-0.968375	-2.44275	-3.640875	-1.24125	-3.3005	-3.263	-2.8015	-4.43025	-2.402625	-3.93475	-3.548625	-0.09775	-3.46325	-4.584625	-3.444375	-2.835125	-4.936375	-1.886875	-3.558	-1.7615	-4.58642857142857	-2.35	-3.28075	-3.62125	-5.199	-3.964	-1.55925	-4.199375	-4.6055	-4.2885	-2.996	-3.02925	-2.175125	-3.600375	-3.512	-1.04725	-2.305875	-5.39625	-1.901	-2.8715	-1.6885	-2.581125	-2.353	-2.86325	-4.141625	-4.704	0.910625	-4.874875	-3.2165	-4.528125	-4.1465	-1.068375	-4.59075	-3.25625	-3.99685714285714	-4.31225	-4.865	-4.669125	-4.179625	-2.162	-3.70725	-3.44875	-1.86525	-4.1245	-2.357	-4.1995	-4.141125	-4.138625	-3.9395	-3.93525
PTRF	0.0128	0.975	0.761	0.4301	-0.6195	0.9394	-0.9321	0.8025	0.4649	0.684	0.1476	-0.4071	0.2616	-1.2676	-0.1225	0.7268	0.5941	-0.3575	0.2706	-0.5892	0.4368	0.36	0.5769	0.3648	0.8356	0.4005	0.4335	1.1256	0.2178	0.6851	1.6137	0.8745	-0.0541	0.3759	0.0953	0.3978	0.0587	0.077	1.1746	0.8687	-0.1591	0.3549	0.0793	0.6756	0.5728	1.2308	0.5164	0.1147	0.959	-0.5217	0.6376	-0.9261	1.2418	-0.1982	-0.7106	-0.1114	1.1529	0.5038	0.8484	0.3298	1.2444	0.283	0.1223	0.1192	0.7194	0.0956	-0.8233	-0.3004	-0.4664	-0.5637	0.9681	-0.0295	-0.5487	-0.3058	-0.05	-1.129	-2.1131	0.0343	-0.113	-0.7409	-0.5197	0.6157	0.8341	-0.1487	-0.3133	-0.3034	0.0286	-0.3176	0.8218	-0.1298	0.3658	-0.4347	0.431	1.0567
PTTG1	-0.7245	-1.874	-2.05783333333333	-1.88716666666667	-1.46566666666667	-2.93283333333333	-0.346333333333333	-1.8195	-1.45216666666667	-1.79533333333333	-1.83016666666667	-0.1595	-1.03133333333333	-0.028	-1.70633333333333	-0.788333333333333	-0.577666666666667	-1.12866666666667	-1.95583333333333	-1.02516666666667	-1.64283333333333	-1.32433333333333	-1.6005	-1.22716666666667	-0.536666666666667	-1.44033333333333	-0.763333333333333	-1.11833333333333	-3.10683333333333	-2.61433333333333	-3.434	-2.89366666666667	-1.4825	-1.68966666666667	-2.37016666666667	-2.28316666666667	-3.5825	-2.25166666666667	-2.5115	-2.67933333333333	-2.9225	-2.318	-3.0165	-3.2425	-1.13616666666667	-2.15183333333333	-2.04383333333333	-2.38583333333333	-2.9835	-2.14033333333333	-2.34616666666667	-2.89683333333333	-4.25033333333333	-2.35483333333333	-2.0045	-1.45883333333333	-3.954	-3.43733333333333	-1.57583333333333	-2.18633333333333	-2.64416666666667	-2.1895	-2.44816666666667	-2.63983333333333	-1.8785	-2.95816666666667	-3.097	-2.6415	-2.513	-3.00316666666667	-3.83333333333333	-0.848666666666667	-1.55133333333333	-1.17133333333333	-1.22116666666667	-0.304833333333333	-2.74083333333333	-2.052	-1.02616666666667	-1.11333333333333	-1.32583333333333	-2.23883333333333	-3.17266666666667	-1.596	-1.7505	-1.39483333333333	-1.75266666666667	-1.16083333333333	-1.37283333333333	-1.24533333333333	-1.84633333333333	-2.479	-0.795166666666667	-2.7295
PTTG2	-0.843	-1.92925	-2.11325	-2.0245	-1.5415	-2.756	-0.50675	-1.83875	-1.5865	-1.84175	-1.84175	-0.32575	-1.088	-0.00174999999999999	-1.52	-0.96825	-0.92675	-1.031	-1.6185	-1.04925	-1.68875	-1.28475	-1.745	-1.29225	-0.35925	-1.27625	-0.74825	-1.2185	-2.82125	-2.76475	-3.2795	-2.924	-1.59875	-1.87575	-2.26175	-2.169	-3.4585	-2.231	-2.37775	-2.4345	-2.88425	-2.40925	-3.09375	-3.04	-1.03225	-2.06975	-2.0235	-2.359	-2.944	-1.8265	-2.3195	-2.806	-4.54725	-2.47475	-1.94825	-1.422	-3.75275	-3.35975	-1.47875	-2.0245	-2.68975	-2.08525	-2.35275	-2.521	-1.8005	-3.14375	-2.90475	-2.523	-2.49275	-2.84025	-3.66125	-0.9335	-1.37475	-0.985	-1.32025	-0.32225	-2.497	-2.134	-1.0575	-1.141	-1.21925	-1.98575	-3.20875	-1.65225	-1.894	-1.48925	-1.76575	-1.16675	-1.4175	-1.439	-1.95375	-2.338	-0.8475	-2.58175
PTTG3	-0.8545	-1.7905	-2.0525	-2.0295	-1.51433333333333	-2.795	-0.361333333333333	-1.69533333333333	-1.69833333333333	-1.68316666666667	-1.78583333333333	-0.392333333333333	-0.858666666666667	0.1285	-1.75833333333333	-0.678666666666667	-1.0135	-1.03866666666667	-1.66366666666667	-0.846666666666667	-1.50533333333333	-1.23166666666667	-1.739	-1.26416666666667	-0.431	-1.423	-0.747166666666667	-1.1695	-2.94533333333333	-2.65683333333333	-3.26783333333333	-2.7165	-1.63733333333333	-2.02383333333333	-2.1835	-2.19866666666667	-3.69216666666667	-2.195	-2.2895	-2.669	-2.87816666666667	-2.35933333333333	-3.00316666666667	-3.229	-1.36983333333333	-2.003	-1.95483333333333	-2.4065	-2.60233333333333	-2.22483333333333	-2.22883333333333	-2.82966666666667	-4.33466666666667	-2.514	-2.0275	-1.65166666666667	-3.93066666666667	-3.34883333333333	-1.52033333333333	-2.192	-2.84366666666667	-2.288	-2.527	-2.574	-1.812	-3.03666666666667	-2.94083333333333	-2.60783333333333	-2.44683333333333	-2.75066666666667	-3.80683333333333	-0.918333333333333	-1.3975	-0.916833333333333	-1.28683333333333	-0.4485	-2.6175	-2.00366666666667	-0.9715	-1.12966666666667	-1.1675	-2.21333333333333	-3.15183333333333	-1.7685	-1.961	-1.51683333333333	-1.7	-1.24416666666667	-1.34766666666667	-1.29766666666667	-1.664	-2.5595	-0.7595	-2.63766666666667
PTX3	-5.84925	-6.06825	-6.49675	-6.8035	-5.9735	-5.69325	-6.62975	-6.0935	-5.06875	-6.3855	-6.738	-4.7795	-3.969	-0.82175	-6.661	-5.19225	-3.27325	-0.24425	-3.675	-6.31075	-3.65775	0.207	-3.72025	-0.512	-3.12025	-3.01	-2.82825	-3.70525	-5.40575	-4.8915	-4.78475	-5.31875	-2.15275	-4.94225	-6.59075	-5.68975	-6.1575	-7.2305	-4.7985	-3.683	-6.96475	-4.70525	-5.27525	-4.70375	-5.8765	-4.2235	-4.73425	-4.1015	-5.9865	-6.7325	-4.80175	-6.71675	-3.67825	-6.5015	-5.37825	-4.66425	-5.14025	-3.7855	-5.78025	-3.992	-2.82825	-7.5585	-4.83775	-6.0935	-6.0935	-4.20875	-6.22825	-4.8695	-6.4165	-7.6725	-4.48075	-7.16675	-7.03325	-7.0325	-6.8435	-5.91775	-7.743	-6.18075	-6.896	-6.5865	-5.96975	-5.64125	-6.5285	-6.422	-5.10275	-5.8245	-5.76625	-6.54375	-4.09025	-6.298	-6.129	-7.26175	-6.57575	-5.708
PUNC	-3.722	-2.778	-2.9965	-0.977	-3.4055	-3.5985	-3.0435	-3.141	-3.432	-2.513	-3.202	-4.0785	-3.41	-2.888	-2.7635	-2.498	-3.7885	-3.3505	-3.3295	-2.4125	-4.245	-3.513	-2.8155	-3.086	-3.1905	-3.1035	-3.513	-3.626	0.3935	-3.196	-3.1845	-1.0855	-3.312	-3.8155	-3.056	-2.8735	-3.514	-2.8175	-0.65	-2.872	0.0805	-3.391	-1.6225	-3.799	-2.69	-0.2755	-3.621	-0.887	-2.759	-1.741	-2.6005	-3.6735	-3.819	-3.3045	-0.6285	-1.148	-2.6175	-2.6465	-1.195	-3.3035	-3.6895	-3.5325	-3.3435	-1.537	-2.7345	-3.377	-3.748	-2.44	0.0165	-3.722	-1.7005	-3.1605	-2.865	-1.318	-2.2775	-3.2515	0.11	-2.964	-1.873	-2.815	-1.7225	-4.2375	-1.483	-3.9955	-1.328	-2.314	-1.427	-1.242	-2.8325	-3.053	-2.917	-0.025	-2.7575	-3.11
PVALB	-3.55666666666667	-4.0635	3.68266666666667	-1.43616666666667	-3.98816666666667	-3.01966666666667	-3.40716666666667	-3.6	-3.361	-0.489333333333333	-1.92733333333333	-3.8875	-4.05066666666667	-3.05566666666667	-3.00716666666667	-3.0875	-3.26866666666667	-3.54533333333333	-3.8845	-3.55216666666667	-4.55833333333333	-3.4435	-3.1155	-3.48016666666667	-3.58783333333333	-3.52066666666667	-3.80233333333333	-3.88966666666667	-2.36416666666667	-3.29216666666667	-1.9825	-1.56866666666667	-2.7625	-3.74033333333333	-3.175	-3.23716666666667	-4.37466666666667	-3.77133333333333	-3.7265	-2.88816666666667	-3.6305	-3.2365	-3.34466666666667	-3.5535	-4.45266666666667	-3.86683333333333	-3.3715	-3.53866666666667	-3.749	-3.792	-3.47733333333333	-3.79883333333333	-4.0085	-2.59166666666667	-2.8715	-3.71016666666667	-3.64033333333333	-3.7755	-2.1545	-4.06716666666667	-3.2935	-2.20166666666667	0.124166666666667	-3.46483333333333	-3.5265	-2.74	-3.48533333333333	-2.57433333333333	4.08366666666667	-0.280833333333333	-0.646333333333333	-0.4375	-2.132	0.388166666666667	-1.9125	-3.79366666666667	-0.996333333333333	-0.658166666666667	-4.13416666666667	-3.73783333333333	-3.107	-3.79683333333333	-2.23683333333333	2.1675	-3.212	1.351	0.938166666666667	0.805	1.254	-3.10516666666667	1.99983333333333	2.71116666666667	-3.10233333333333	-3.51916666666667
PVRL3	-2.7197	-1.3698	-2.0397	-2.2472	-2.5461	-1.2778	-0.5709	-1.9741	-2.0641	-2.0158	-1.8095	-2.5802	-4.1241	1.0849	-3.144	-2.8098	-2.1483	-1.8129	-3.5132	-3.7087	0.2005	-0.7326	-2.3434	-1.6343	-0.8956	-1.77	-2.4576	-3.3494	-0.8358	-1.6458	-0.0884	-2.1289	-2.1821	-2.0912	-2.2639	-1.3569	-2.1003	-3.576	-1.6601	-1.3701	-2.7534	-2.4964	-3.0364	-1.3888	-1.694	-1.4596	-2.0024	-2.1593	-2.1681	-2.6724	-1.826	-3.5881	-1.2597	-2.1319	-3.1211	-1.9743	-1.647	-2.0897	-1.5308	-1.4407	-1.3306	-2.7343	-2.0564	-2.483	-2.4537	-1.3743	-3.1829	-1.491	-2.8498	-3.0927	-1.5146	-2.8126	-2.8305	-2.4309	-3.5581	-3.4208	-4.0878	-2.172	-2.4053	-3.435	-3.4537	-1.8451	-1.605	-2.4204	-2.583	-2.9457	-2.5507	-2.2107	-1.4972	-2.629	-2.1259	-3.0888	-2.2421	-1.8548
PYCARD	0.273333333333333	0.791666666666667	1.77583333333333	0.2555	0.111833333333333	-1.8525	0.286333333333333	1.219	2.22716666666667	1.41383333333333	0.692166666666667	0.609	1.609	-0.6325	1.293	1.851	0.673	1.04166666666667	-1.6525	0.478	-0.352166666666667	1.62133333333333	-0.527833333333333	2.4015	1.21516666666667	1.89333333333333	1.1335	0.4	-0.1735	2.07516666666667	-0.00566666666666667	0.436	2.432	1.49766666666667	2.73216666666667	0.0351666666666667	1.75	2.83866666666667	1.0315	2.93766666666667	1.17233333333333	3.22433333333333	2.2715	2.92816666666667	2.1345	0.687333333333333	1.94516666666667	1.064	1.10183333333333	-1.3205	1.47033333333333	1.89383333333333	1.7085	2.868	1.129	0.824	2.622	2.07316666666667	0.964	1.4225	1.39166666666667	2.87583333333333	2.54066666666667	2.0895	1.67433333333333	1.56866666666667	2.75033333333333	1.746	0.151666666666667	1.60483333333333	0.3775	3.09683333333333	1.285	0.355333333333333	1.098	0.994166666666667	-2.03866666666667	1.239	-0.725666666666667	1.86016666666667	3.22133333333333	2.1535	1.03716666666667	2.04616666666667	-1.428	3.49033333333333	1.336	-0.610166666666667	2.13533333333333	2.42716666666667	1.32883333333333	-1.94216666666667	2.27533333333333	1.183
PYCR1	-0.3845	0.280625	0.115875	0.013875	0.874625	0.178375	-0.984	-0.12475	0.137125	-0.68875	0.534	-0.56775	-0.071125	-1.301875	0.0215	-0.307	-0.110875	0.289375	0.3635	-1.45525	-1.036625	0.1735	-1.214375	-0.7395	0.512625	-1.662625	-0.149625	-0.790125	-0.9725	-0.6875	0.0535	-0.548625	-0.645625	0.296	-0.256875	-0.94125	-0.522	-0.711375	-0.5195	-0.99025	-1.579875	-0.7565	-0.118625	-0.087625	-0.373125	-0.2215	-0.821125	-1.0925	-0.575125	-0.8315	-0.375625	0.047625	0.04825	-0.10525	-1.227125	-1.11125	-1.07325	-0.31125	-0.226	-1.141625	-0.20075	1.00225	-0.674125	-0.033	-0.911	-0.764125	-0.026375	-1.902875	-1.196875	0.06	-2.0045	0.10575	-0.14975	-1.10125	-0.077875	-0.33325	-1.488625	-1.96675	0.85775	0.25575	-0.0575	0.473	-0.009	-0.679375	-0.166875	-0.632875	-0.167625	1.283125	-0.6835	-0.841625	-0.254125	0.949125	0.722875	-0.169875
PYCRL	-0.157	0.548	0.9428	1.2759	0.8134	0.4955	0.9923	1.0855	0.4461	0.7684	0.7936	-0.3377	0.7269	0.0734	1.5538	1.3678	1.3648	-0.2447	1.3254	0.7808	-0.7229	0.9521	0.8967	0.3321	0.3713	-0.4686	0.699	0.2943	-0.1113	0.084	0.7763	1.6305	1.2914	1.6773	0.6993	0.386	0.3057	0.791	2.0688	0.5235	1.2005	0.2839	1.3424	0.3143	0.1785	0.0597	0.3656	2.1564	1.4424	1.7506	0.0885	1.1591	0.5721	1.0247	1.0231	1.1797	0.1684	0.5765	2.0738	-0.3169	0.3756	1.2021	0.2042	0.3746	0.6032	0.7435	0.5807	0.0633999999999999	0.5308	0.2365	-0.3422	1.9987	1.8698	0.6565	0.8525	2.3821	1.8477	-0.2895	2.4924	2.0047	0.6284	0.9799	-1.0767	-0.1174	0.0535	1.1197	1.9847	1.476	0.4114	0.0956	0.7432	1.1725	0.8074	1.611
